Timestamp;Accel_x;Accel_y;Accel_z;Gyro_x;Gyro_y;Gyro_z;Light;Magnetic_x;Magnetic_y;Magnetic_z;Proximity;Latitude;Longitude;Elevation;Speed
20181024_195222;0.341;-0.145;10.048;-0.010;0.054;0.002;0.0;-22.681;46.027;3.008;5.0;19.17714;72.94350;-48.0;20.2
20181024_195222;0.648;0.542;9.444;0.022;-0.017;-0.009;0.0;-23.093;46.835;3.072;5.0;19.17717;72.94353;-48.5;18.8
20181024_195223;0.576;0.393;9.897;0.002;-0.020;-0.087;0.0;-22.493;43.814;2.652;5.0;19.17717;72.94353;-48.5;18.8
20181024_195223;1.055;0.585;9.555;-0.006;-0.039;-0.087;0.0;-23.610;42.319;4.810;5.0;19.17720;72.94354;-47.6;15.2
20181024_195224;0.708;0.223;9.765;-0.028;0.007;-0.070;0.0;-25.995;44.508;7.585;5.0;19.17720;72.94354;-47.6;15.2
20181024_195224;0.636;-0.636;9.981;-0.022;-0.025;-0.057;0.0;-25.339;44.594;2.800;5.0;19.17724;72.94356;-48.0;14.4
20181024_195225;0.471;0.041;10.136;0.017;-0.032;-0.075;0.0;-26.619;41.377;4.948;5.0;19.17724;72.94356;-48.0;14.4
20181024_195225;0.741;0.463;9.959;-0.006;0.011;-0.066;0.0;-27.960;40.659;4.535;5.0;19.17726;72.94358;-47.0;12.3
20181024_195226;0.229;0.432;9.945;0.001;0.037;-0.004;0.0;-25.659;44.928;3.288;5.0;19.17726;72.94358;-47.0;12.3
20181024_195226;-0.006;0.779;9.753;0.015;-0.024;0.118;0.0;-26.428;44.635;0.912;5.0;19.17727;72.94360;-46.3;8.1
20181024_195227;0.485;-0.169;9.382;-0.022;-0.001;0.037;0.0;-27.330;43.570;-0.609;5.0;19.17727;72.94360;-46.3;8.1
20181024_195227;-0.916;1.234;7.757;0.061;-0.062;-0.082;0.0;-27.246;41.342;-3.606;5.0;19.17729;72.94362;-47.4;7.8
20181024_195228;-0.331;0.135;9.155;0.014;0.090;0.002;0.0;-26.042;40.831;-0.671;5.0;19.17731;72.94363;-47.8;6.0
20181024_195228;0.112;0.657;9.550;0.046;-0.103;-0.019;0.0;-27.100;40.877;-1.782;5.0;19.17731;72.94363;-47.8;6.0
20181024_195229;-0.097;1.102;9.114;0.029;0.081;-0.018;0.0;-26.508;39.580;-2.817;5.0;19.17732;72.94364;-48.2;5.6
20181024_195229;1.127;1.435;8.851;0.040;-0.018;-0.041;0.0;-24.496;39.633;-2.602;5.0;19.17732;72.94364;-48.2;5.6
20181024_195230;-0.255;1.241;8.970;-0.028;0.035;-0.009;0.0;-23.947;37.225;-5.447;5.0;19.17734;72.94365;-48.4;5.8
20181024_195230;1.031;1.732;9.516;0.034;-0.005;-0.021;0.0;-25.447;37.839;2.481;5.0;19.17734;72.94365;-48.4;5.8
20181024_195231;0.475;1.581;9.890;0.035;-0.007;-0.011;0.0;-25.497;42.062;-0.232;5.0;19.17734;72.94365;-47.8;6.1
20181024_195231;2.199;1.179;10.543;-0.002;0.077;-0.048;0.0;-25.729;39.684;-4.494;5.0;19.17734;72.94365;-47.8;6.1
20181024_195232;0.643;1.511;9.760;-0.019;0.008;-0.023;0.0;-25.050;35.112;-1.794;5.0;19.17736;72.94367;-48.9;8.6
20181024_195232;0.784;1.339;9.586;-0.034;0.000;-0.033;0.0;-24.307;39.175;0.310;5.0;19.17736;72.94367;-48.9;8.6
20181024_195233;0.612;0.872;9.844;-0.015;0.015;-0.036;0.0;-23.973;35.555;1.689;5.0;19.17738;72.94369;-49.1;11.7
20181024_195233;0.274;1.344;9.590;0.005;0.011;0.041;0.0;-27.066;39.024;2.547;5.0;19.17738;72.94369;-49.1;11.7
20181024_195234;0.377;1.193;10.134;-0.015;-0.019;0.043;0.0;-28.976;40.225;2.605;5.0;19.17740;72.94372;-49.4;13.0
20181024_195234;0.305;1.633;9.291;-0.006;0.002;0.038;0.0;-27.629;40.620;1.903;5.0;19.17740;72.94372;-49.4;13.0
20181024_195235;0.777;1.447;9.212;0.004;-0.029;-0.013;0.0;-24.420;41.400;2.530;5.0;19.17743;72.94374;-51.1;15.1
20181024_195235;0.681;1.447;9.435;0.023;0.002;-0.024;3.6;-25.203;40.617;-2.065;5.0;19.17743;72.94374;-51.1;15.1
20181024_195236;0.372;1.248;9.361;-0.029;0.005;-0.036;3.6;-26.140;39.873;-3.246;5.0;19.17746;72.94377;-49.7;15.2
20181024_195236;0.080;0.958;9.179;0.020;0.043;-0.021;3.6;-25.316;40.793;-0.655;5.0;19.17746;72.94377;-49.7;15.2
20181024_195237;0.610;0.728;10.084;-0.009;-0.028;-0.045;0.0;-26.981;39.273;-5.031;5.0;19.17749;72.94380;-49.1;16.8
20181024_195237;0.660;0.752;10.292;-0.011;-0.050;-0.035;0.0;-26.407;36.411;-5.437;5.0;19.17749;72.94380;-49.1;16.8
20181024_195238;0.298;0.276;9.952;0.063;0.025;-0.015;0.0;-25.314;32.462;-0.807;5.0;19.17754;72.94383;-49.1;18.0
20181024_195238;0.222;0.535;9.025;-0.033;-0.012;-0.030;0.0;-24.690;33.086;2.837;5.0;19.17754;72.94383;-49.1;18.0
20181024_195239;0.485;0.611;9.760;-0.045;-0.036;-0.013;0.0;-30.043;37.556;15.671;5.0;19.17758;72.94386;-49.5;19.5
20181024_195239;-0.169;-0.809;9.935;-0.030;-0.053;0.026;0.0;-32.381;40.448;8.116;5.0;19.17758;72.94386;-49.5;19.5
20181024_195240;-0.612;-0.794;8.999;0.063;0.005;0.084;0.0;-28.122;41.312;6.609;5.0;19.17762;72.94389;-49.1;17.3
20181024_195240;0.138;-1.716;10.220;-0.049;-0.023;0.041;0.0;-27.054;39.026;2.856;5.0;19.17762;72.94389;-49.1;17.3
20181024_195241;0.727;1.485;9.739;0.216;-0.142;-0.003;0.0;-26.624;40.433;4.706;5.0;19.17765;72.94391;-48.7;15.4
20181024_195242;0.612;-0.981;10.855;0.034;-0.067;0.028;0.0;-25.539;42.249;3.043;5.0;19.17765;72.94391;-48.7;15.4
20181024_195242;1.029;-0.282;9.715;-0.267;0.148;-0.030;0.0;-25.932;40.523;0.854;5.0;19.17768;72.94393;-47.9;9.1
20181024_195243;0.835;1.143;10.778;-0.020;-0.011;0.048;0.0;-24.126;41.061;1.421;5.0;19.17768;72.94393;-47.9;9.1
20181024_195243;0.143;1.004;9.976;0.003;0.003;0.078;0.0;-23.019;43.365;2.130;5.0;19.17769;72.94394;-48.0;5.4
20181024_195244;0.219;1.322;9.550;-0.006;0.003;0.125;0.0;-23.914;42.627;2.037;5.0;19.17769;72.94394;-48.0;5.4
20181024_195244;-0.248;1.631;9.409;-0.031;0.038;0.205;0.0;-20.821;42.769;0.896;5.0;19.17769;72.94396;-48.3;5.3
20181024_195245;-1.155;1.310;9.598;-0.022;0.116;0.272;0.0;-15.111;45.770;0.868;5.0;19.17769;72.94396;-48.3;5.3
20181024_195245;-1.280;0.623;9.969;0.019;0.200;0.302;0.0;-10.013;48.633;-0.586;5.0;19.17770;72.94396;-48.6;6.3
20181024_195246;-0.193;1.377;8.918;0.049;-0.078;0.389;0.0;-3.268;44.034;-0.826;5.0;19.17770;72.94396;-48.6;6.3
20181024_195246;-1.789;1.475;9.902;-0.121;0.115;0.303;0.0;-1.033;45.493;-0.317;5.0;19.17773;72.94397;-48.4;7.3
20181024_195247;-0.753;0.970;10.146;-0.006;-0.058;0.341;0.0;5.832;41.988;-0.450;5.0;19.17773;72.94397;-48.4;7.3
20181024_195247;-1.421;1.140;9.315;-0.026;0.097;0.354;0.0;10.698;40.967;2.228;5.0;19.17775;72.94397;-48.7;9.9
20181024_195248;-1.071;1.097;9.887;-0.020;0.048;0.363;0.0;14.940;37.434;1.088;5.0;19.17775;72.94397;-48.7;9.9
20181024_195248;-0.741;1.542;9.681;-0.007;0.009;0.316;0.0;20.331;33.383;1.483;5.0;19.17777;72.94395;-49.0;9.6
20181024_195249;-0.257;1.504;9.468;-0.013;0.003;0.217;0.0;22.833;27.597;1.947;5.0;19.17777;72.94395;-49.0;9.6
20181024_195249;-0.410;1.162;9.648;0.000;0.010;0.153;0.0;24.332;26.099;1.228;5.0;19.17779;72.94393;-47.6;10.7
20181024_195250;0.308;1.808;9.942;0.013;0.030;0.105;0.0;24.544;22.783;0.772;5.0;19.17779;72.94393;-47.6;10.7
20181024_195250;0.023;1.734;9.128;0.017;-0.004;0.105;0.0;25.656;21.477;1.923;5.0;19.17780;72.94390;-46.7;11.7
20181024_195251;-0.001;1.672;9.471;-0.019;0.026;0.080;0.0;26.459;19.533;0.058;5.0;19.17780;72.94390;-46.7;11.7
20181024_195251;-0.197;1.710;9.847;-0.034;-0.030;0.060;0.0;25.180;18.823;1.198;5.0;19.17781;72.94387;-46.1;12.5
20181024_195252;0.128;1.679;10.000;0.003;-0.024;0.015;0.0;26.425;18.776;3.401;5.0;19.17781;72.94387;-46.1;12.5
20181024_195252;0.308;1.605;9.291;0.025;0.015;0.013;0.0;26.837;17.967;3.337;5.0;19.17782;72.94383;-44.9;13.9
20181024_195253;0.222;1.815;9.373;0.006;0.034;0.030;0.0;25.235;18.832;2.597;5.0;19.17782;72.94383;-44.9;13.9
20181024_195253;-0.209;2.316;9.990;-0.038;0.034;0.040;0.0;28.854;17.697;2.438;5.0;19.17783;72.94377;-45.5;18.0
20181024_195254;-0.770;2.299;10.060;0.053;0.008;0.107;0.0;27.695;15.871;2.235;5.0;19.17783;72.94377;-45.5;18.0
20181024_195254;-0.619;0.341;10.352;0.003;-0.035;0.110;0.0;27.805;14.456;3.040;5.0;19.17784;72.94370;-46.0;21.1
20181024_195255;-0.295;0.329;8.573;-0.072;0.068;0.119;0.0;27.370;12.592;2.853;5.0;19.17784;72.94370;-46.0;21.1
20181024_195255;-1.019;0.618;10.026;-0.047;0.060;0.141;0.0;28.300;9.563;3.529;5.0;19.17785;72.94362;-45.4;25.1
20181024_195256;-0.760;1.447;9.871;0.005;-0.023;0.179;0.0;26.930;6.332;3.346;5.0;19.17785;72.94362;-45.4;25.1
20181024_195256;-1.399;1.411;8.915;0.023;0.047;0.216;0.0;27.492;2.362;1.907;5.0;19.17785;72.94356;-45.4;24.1
20181024_195257;-1.962;1.406;10.110;-0.014;-0.003;0.195;0.0;26.501;1.314;1.784;5.0;19.17785;72.94349;-44.7;23.8
20181024_195257;-1.538;1.478;10.172;-0.021;0.061;0.177;0.0;24.625;-1.714;4.088;5.0;19.17785;72.94349;-44.7;23.8
20181024_195258;-1.126;1.332;9.820;-0.048;-0.017;0.169;0.0;25.301;-3.809;2.051;5.0;19.17783;72.94343;-43.8;24.1
20181024_195258;0.291;1.818;10.381;0.004;0.030;0.059;0.0;22.884;-10.927;0.081;5.0;19.17783;72.94343;-43.8;24.1
20181024_195259;-0.511;1.456;9.823;-0.028;0.040;0.063;0.0;25.058;-8.209;0.394;5.0;19.17780;72.94335;-44.7;28.3
20181024_195259;-0.408;1.736;9.128;-0.014;0.023;0.044;0.0;22.087;-10.545;3.197;5.0;19.17780;72.94335;-44.7;28.3
20181024_195300;0.131;1.827;9.851;0.026;-0.017;0.038;0.0;22.450;-11.198;2.527;5.0;19.17780;72.94335;-44.7;28.3
20181024_195300;-0.219;1.363;10.203;0.006;-0.039;0.037;0.0;23.041;-9.827;1.118;5.0;19.17776;72.94328;-44.4;30.1
20181024_195301;-0.458;1.121;8.611;-0.081;0.000;0.036;0.0;21.483;-13.675;1.028;5.0;19.17771;72.94321;-42.8;31.9
20181024_195301;-0.777;1.624;9.440;-0.071;0.023;0.039;0.0;21.613;-12.712;4.379;5.0;19.17771;72.94321;-42.8;31.9
20181024_195302;0.205;1.590;9.911;-0.060;-0.069;0.028;0.0;20.752;-13.313;2.127;5.0;19.17765;72.94314;-42.2;35.5
20181024_195302;0.564;0.788;11.355;0.016;-0.032;-0.027;0.0;20.251;-13.921;1.591;5.0;19.17765;72.94314;-42.2;35.5
20181024_195303;0.689;1.437;8.776;-0.006;-0.003;-0.064;0.0;21.454;-12.868;3.430;5.0;19.17759;72.94306;-42.8;36.2
20181024_195303;0.856;1.657;10.299;-0.005;0.017;-0.086;0.0;22.461;-10.577;1.653;5.0;19.17759;72.94306;-42.8;36.2
20181024_195304;0.973;1.643;10.275;0.001;-0.016;-0.102;0.0;21.410;-11.311;1.245;5.0;19.17754;72.94298;-41.4;37.3
20181024_195304;1.273;1.514;9.569;0.025;-0.049;-0.097;0.0;24.678;-8.179;1.782;5.0;19.17754;72.94298;-41.4;37.3
20181024_195305;1.057;1.665;9.406;-0.007;-0.014;-0.095;0.0;23.137;-7.793;0.690;5.0;19.17749;72.94289;-40.6;38.9
20181024_195305;1.438;1.444;11.163;-0.062;0.028;-0.072;0.0;24.985;-5.847;0.610;5.0;19.17749;72.94289;-40.6;38.9
20181024_195306;0.887;1.214;10.716;0.040;-0.034;-0.073;0.0;25.662;-5.568;0.656;5.0;19.17744;72.94279;-39.4;40.9
20181024_195306;0.763;0.015;10.553;0.006;-0.015;-0.054;0.0;25.307;-1.758;3.017;5.0;19.17744;72.94279;-39.4;40.9
20181024_195307;0.289;0.362;9.006;-0.014;-0.050;-0.029;0.0;27.094;-2.652;1.122;5.0;19.17740;72.94269;-39.2;42.0
20181024_195307;0.384;0.302;9.794;0.013;0.003;-0.020;0.0;27.016;-4.228;0.197;5.0;19.17740;72.94269;-39.2;42.0
20181024_195308;0.375;0.705;10.541;0.021;-0.061;-0.050;0.0;28.363;0.592;2.388;5.0;19.17737;72.94259;-37.3;39.6
20181024_195308;1.160;1.554;8.903;-0.025;-0.026;-0.066;0.0;28.386;1.215;1.826;5.0;19.17737;72.94259;-37.3;39.6
20181024_195309;1.203;1.286;9.614;0.009;-0.016;-0.058;0.0;24.574;3.941;3.369;5.0;19.17735;72.94248;-36.4;38.2
20181024_195309;1.194;2.096;10.606;0.028;-0.078;-0.057;0.0;26.761;3.343;1.823;5.0;19.17735;72.94248;-36.4;38.2
20181024_195310;1.646;1.911;7.814;-0.010;-0.016;-0.060;0.0;26.030;2.437;1.564;5.0;19.17733;72.94238;-36.0;37.8
20181024_195310;0.339;0.247;10.017;-0.031;0.034;-0.047;0.0;27.049;5.054;1.370;5.0;19.17733;72.94238;-36.0;37.8
20181024_195311;1.201;0.195;10.184;0.000;0.007;-0.040;0.0;27.110;3.793;1.564;5.0;19.17732;72.94227;-34.4;38.6
20181024_195311;0.451;-0.493;10.450;-0.101;-0.017;-0.042;0.0;28.259;7.050;3.450;5.0;19.17732;72.94227;-34.4;38.6
20181024_195312;-0.018;-0.160;10.141;-0.017;-0.051;-0.043;0.0;27.431;7.883;3.970;5.0;19.17731;72.94217;-35.5;36.3
20181024_195312;0.760;-0.552;10.534;-0.010;-0.019;-0.070;0.0;25.975;8.902;3.868;5.0;19.17731;72.94217;-35.5;36.3
20181024_195313;0.315;-0.943;10.378;-0.029;-0.048;-0.034;0.0;25.926;7.330;3.722;5.0;19.17731;72.94209;-35.5;31.0
20181024_195314;0.090;0.046;9.954;0.018;-0.038;-0.020;0.0;27.502;9.589;1.648;5.0;19.17731;72.94209;-35.5;31.0
20181024_195314;0.425;0.891;9.789;0.004;-0.032;-0.015;0.0;28.970;7.629;1.973;5.0;19.17730;72.94203;-34.5;25.5
20181024_195315;0.564;0.503;10.565;0.011;-0.042;-0.037;0.0;29.134;11.075;1.521;5.0;19.17730;72.94203;-34.5;25.5
20181024_195315;0.669;0.956;9.325;0.007;0.000;-0.046;0.0;28.667;11.093;0.734;5.0;19.17730;72.94199;-33.8;19.4
20181024_195316;0.025;0.714;10.495;0.001;-0.048;-0.020;0.0;26.721;10.725;0.955;5.0;19.17730;72.94199;-33.8;19.4
20181024_195316;0.205;0.082;10.821;0.006;-0.033;-0.031;0.0;27.464;12.253;0.342;5.0;19.17730;72.94193;-34.8;18.0
20181024_195317;0.473;-0.605;10.213;-0.028;0.010;-0.010;0.0;26.237;13.896;1.236;5.0;19.17730;72.94193;-34.8;18.0
20181024_195317;0.645;0.853;9.880;0.063;0.016;-0.014;0.0;25.966;11.864;0.885;5.0;19.17730;72.94190;-35.8;15.5
20181024_195318;0.847;0.415;10.117;0.055;0.085;-0.023;0.0;26.819;11.978;1.074;5.0;19.17730;72.94190;-35.8;15.5
20181024_195318;0.229;1.705;8.774;0.033;-0.047;0.005;0.0;26.492;10.587;1.868;5.0;19.17731;72.94187;-35.6;10.2
20181024_195319;1.079;1.612;10.431;-0.160;-0.076;-0.003;0.0;24.927;13.182;1.599;5.0;19.17731;72.94187;-35.6;10.2
20181024_195319;1.005;1.459;9.399;-0.026;-0.023;-0.051;0.0;25.072;13.013;0.966;5.0;19.17731;72.94185;-35.4;8.9
20181024_195320;0.358;1.033;11.068;0.173;-0.232;-0.005;0.0;26.576;11.189;-0.867;5.0;19.17731;72.94185;-35.4;8.9
20181024_195320;0.095;1.782;9.394;0.043;0.019;-0.002;0.0;25.090;12.691;0.162;5.0;19.17731;72.94183;-35.9;7.8
20181024_195321;0.356;1.878;9.231;0.019;-0.009;-0.001;0.0;24.976;9.709;0.037;5.0;19.17731;72.94183;-35.9;7.8
20181024_195321;0.147;2.088;9.279;0.009;0.007;0.008;0.0;25.218;11.279;1.431;5.0;19.17731;72.94180;-36.2;9.4
20181024_195322;0.116;1.902;9.588;-0.014;0.010;-0.017;0.0;24.878;10.181;-0.543;5.0;19.17731;72.94180;-36.2;9.4
20181024_195322;0.724;2.175;10.088;0.025;-0.008;-0.005;0.0;24.490;12.393;-1.590;5.0;19.17732;72.94178;-36.4;11.3
20181024_195323;0.538;2.163;9.796;0.007;0.028;-0.004;0.0;24.751;11.298;0.644;5.0;19.17732;72.94178;-36.4;11.3
20181024_195323;0.447;2.416;9.962;-0.015;-0.019;-0.012;0.0;25.108;11.588;-0.096;5.0;19.17732;72.94173;-36.1;15.1
20181024_195324;0.535;2.409;10.165;0.002;-0.042;-0.019;0.0;24.757;12.242;0.887;5.0;19.17732;72.94173;-36.1;15.1
20181024_195324;0.624;2.275;10.361;-0.006;0.008;-0.038;0.0;26.256;11.362;-1.015;5.0;19.17732;72.94168;-35.6;16.4
20181024_195325;0.533;2.297;9.995;0.010;0.047;-0.023;0.0;25.803;13.919;1.227;5.0;19.17732;72.94168;-35.6;16.4
20181024_195325;0.674;2.017;9.413;0.001;-0.045;-0.019;0.0;26.009;13.759;2.148;5.0;19.17733;72.94162;-34.6;20.2
20181024_195326;0.581;2.072;9.126;-0.007;-0.038;-0.019;0.0;26.593;15.129;0.584;5.0;19.17733;72.94162;-34.6;20.2
20181024_195326;0.179;2.057;10.031;-0.095;-0.001;-0.017;0.0;26.381;14.345;-0.580;5.0;19.17735;72.94156;-34.4;23.0
20181024_195327;0.004;1.973;9.954;-0.020;-0.001;-0.009;0.0;27.730;14.445;1.173;5.0;19.17736;72.94150;-35.4;26.2
20181024_195327;0.437;2.366;9.780;-0.025;-0.009;-0.003;0.0;26.062;17.055;1.990;5.0;19.17736;72.94150;-35.4;26.2
20181024_195328;0.056;1.126;11.044;-0.037;-0.032;-0.002;0.0;27.107;14.308;-0.563;5.0;19.17738;72.94142;-34.6;28.9
20181024_195328;0.581;0.920;8.846;-0.016;-0.031;0.022;0.0;25.990;17.531;2.032;5.0;19.17738;72.94142;-34.6;28.9
20181024_195329;0.566;0.590;10.670;0.013;0.021;0.007;0.0;26.599;16.855;0.279;5.0;19.17740;72.94134;-32.2;29.1
20181024_195329;0.444;1.849;8.714;0.006;0.013;0.019;0.0;26.164;16.878;0.270;5.0;19.17740;72.94134;-32.2;29.1
20181024_195330;0.322;1.394;10.433;0.003;-0.021;0.011;0.0;24.745;16.339;2.197;5.0;19.17741;72.94127;-31.0;26.9
20181024_195330;0.258;1.770;9.847;-0.004;0.016;0.015;0.0;27.415;13.676;1.094;5.0;19.17741;72.94127;-31.0;26.9
20181024_195331;-0.054;1.830;10.196;-0.002;-0.033;0.023;0.0;27.071;15.732;0.499;5.0;19.17743;72.94121;-31.1;26.1
20181024_195331;0.205;1.782;9.796;0.016;0.001;0.021;0.0;25.911;17.224;2.467;5.0;19.17743;72.94121;-31.1;26.1
20181024_195332;-0.123;1.930;9.602;0.025;-0.001;0.039;0.0;22.058;17.438;3.931;5.0;19.17744;72.94114;-30.3;26.1
20181024_195332;0.882;1.768;9.883;-0.003;0.026;-0.030;0.0;24.596;10.522;0.877;5.0;19.17744;72.94114;-30.3;26.1
20181024_195333;0.408;1.712;10.565;0.028;-0.037;-0.009;0.0;26.135;14.691;1.773;5.0;19.17745;72.94106;-29.8;28.4
20181024_195333;0.071;0.664;9.732;0.032;-0.018;-0.009;0.0;24.510;12.883;0.784;5.0;19.17745;72.94106;-29.8;28.4
20181024_195334;0.241;0.908;9.655;0.059;-0.041;-0.003;0.0;28.009;9.711;0.432;5.0;19.17746;72.94099;-29.4;27.8
20181024_195334;0.241;1.152;9.701;-0.031;-0.037;0.001;0.0;29.791;12.457;1.822;5.0;19.17746;72.94099;-29.4;27.8
20181024_195335;0.763;0.946;10.615;0.003;0.017;0.043;0.0;31.429;12.054;1.675;5.0;19.17748;72.94094;-28.3;24.2
20181024_195335;-1.471;-0.193;9.863;-0.023;0.041;0.029;0.0;30.667;15.863;1.077;5.0;19.17748;72.94094;-28.3;24.2
20181024_195336;0.126;1.708;9.279;0.088;0.021;0.029;0.0;28.781;12.968;0.134;5.0;19.17749;72.94088;-28.1;22.2
20181024_195336;0.210;1.138;9.157;-0.026;-0.004;0.050;0.0;29.965;13.692;0.235;5.0;19.17749;72.94088;-28.1;22.2
20181024_195337;0.334;2.067;9.619;-0.065;-0.013;0.059;0.0;29.416;11.678;0.188;5.0;19.17749;72.94082;-28.4;22.3
20181024_195337;0.009;1.650;9.962;0.029;-0.020;0.038;0.0;27.080;9.776;2.585;5.0;19.17749;72.94082;-28.4;22.3
20181024_195338;0.641;1.818;9.380;0.035;-0.009;0.029;0.0;25.514;11.589;2.864;5.0;19.17750;72.94076;-28.6;22.6
20181024_195338;-0.056;1.504;9.219;-0.048;0.012;0.025;0.0;26.230;12.759;-3.369;5.0;19.17750;72.94076;-28.6;22.6
20181024_195339;1.175;1.315;9.454;-0.056;0.057;-0.017;0.0;27.058;10.526;-2.156;5.0;19.17750;72.94070;-28.6;23.5
20181024_195339;0.765;1.768;8.702;0.050;0.084;-0.045;0.0;29.196;9.462;-3.127;5.0;19.17750;72.94070;-28.6;23.5
20181024_195340;0.569;0.894;10.579;-0.053;-0.045;-0.058;0.0;29.179;7.735;-3.133;5.0;19.17751;72.94064;-29.6;22.5
20181024_195340;1.060;0.791;10.110;0.027;0.009;-0.048;0.0;26.935;5.522;0.323;5.0;19.17751;72.94064;-29.6;22.5
20181024_195341;0.202;0.779;9.789;-0.003;-0.008;-0.052;0.0;27.502;10.075;3.555;5.0;19.17752;72.94057;-30.0;24.7
20181024_195341;0.071;0.925;9.660;0.113;-0.035;0.020;0.0;25.685;11.290;5.945;5.0;19.17752;72.94057;-30.0;24.7
20181024_195342;0.011;1.009;9.191;-0.012;-0.033;0.040;0.0;29.713;13.255;2.980;5.0;19.17752;72.94050;-29.7;25.5
20181024_195342;-0.236;1.519;9.732;0.038;0.011;0.060;0.0;28.679;10.608;-0.862;5.0;19.17752;72.94050;-29.7;25.5
20181024_195343;0.435;1.456;9.353;0.119;-0.062;0.044;0.0;28.185;11.757;2.023;5.0;19.17753;72.94044;-28.5;25.3
20181024_195344;0.418;1.571;10.309;-0.012;0.012;0.012;0.0;27.388;9.439;1.785;5.0;19.17753;72.94044;-28.5;25.3
20181024_195344;-0.355;1.710;10.249;0.011;0.059;0.028;0.0;28.679;11.095;1.045;5.0;19.17752;72.94036;-29.5;27.3
20181024_195345;-0.916;0.769;9.947;0.021;-0.065;0.043;0.0;27.133;8.029;0.717;5.0;19.17752;72.94036;-29.5;27.3
20181024_195345;-0.396;1.131;8.908;0.029;0.034;0.060;0.0;27.025;6.612;-0.348;5.0;19.17753;72.94029;-29.8;30.4
20181024_195346;-1.112;1.267;9.236;-0.003;0.072;0.076;0.0;25.333;4.498;-0.592;5.0;19.17753;72.94029;-29.8;30.4
20181024_195346;-0.652;0.676;9.839;-0.016;-0.019;0.112;0.0;25.594;4.184;1.093;5.0;19.17752;72.94019;-30.5;32.5
20181024_195347;-0.346;0.496;9.452;-0.015;-0.019;0.078;0.0;26.530;2.556;0.192;5.0;19.17752;72.94019;-30.5;32.5
20181024_195347;-0.987;-0.342;9.859;-0.001;-0.111;0.073;0.0;25.117;1.694;1.004;5.0;19.17751;72.94010;-29.8;33.2
20181024_195348;0.150;0.029;9.243;0.004;0.056;0.052;0.0;24.803;-0.963;0.749;5.0;19.17751;72.94010;-29.8;33.2
20181024_195348;0.428;0.068;11.135;0.004;-0.023;0.051;0.0;25.148;-2.400;0.159;5.0;19.17750;72.94003;-28.8;31.2
20181024_195349;0.272;0.647;9.734;0.039;0.013;0.060;0.0;23.462;-2.301;1.518;5.0;19.17750;72.94003;-28.8;31.2
20181024_195349;0.179;0.436;9.748;-0.003;0.003;0.048;0.0;25.233;-4.276;2.161;5.0;19.17748;72.93996;-28.7;29.1
20181024_195350;0.358;0.824;9.588;0.026;-0.001;0.047;0.0;24.883;-4.108;1.234;5.0;19.17748;72.93996;-28.7;29.1
20181024_195350;0.583;0.800;9.660;0.019;0.037;0.057;0.0;25.354;-5.067;2.090;5.0;19.17747;72.93990;-28.9;27.2
20181024_195351;0.576;1.236;9.885;0.000;0.002;0.025;0.0;23.331;-6.229;0.839;5.0;19.17747;72.93990;-28.9;27.2
20181024_195351;0.234;0.867;9.435;0.003;0.008;0.015;0.0;24.268;-7.370;1.846;5.0;19.17744;72.93983;-29.3;25.6
20181024_195352;0.296;0.877;10.014;-0.003;-0.081;0.050;0.0;22.183;-7.730;2.220;5.0;19.17744;72.93983;-29.3;25.6
20181024_195352;0.207;0.982;8.760;0.109;0.122;-0.043;0.0;24.178;-6.573;2.693;5.0;19.17741;72.93977;-28.8;25.1
20181024_195353;0.708;1.279;9.351;0.010;0.010;-0.018;0.0;23.271;-5.428;2.464;5.0;19.17741;72.93977;-28.8;25.1
20181024_195353;0.222;0.523;10.292;0.037;-0.050;-0.012;0.0;24.782;-5.818;2.780;5.0;19.17738;72.93971;-28.4;24.2
20181024_195354;0.861;0.664;9.353;0.015;-0.032;-0.029;0.0;26.164;-4.961;1.192;5.0;19.17738;72.93971;-28.4;24.2
20181024_195354;0.909;0.946;9.406;0.005;-0.022;-0.023;0.0;26.169;-3.397;0.250;5.0;19.17736;72.93965;-34.8;23.0
20181024_195355;1.009;-0.445;9.049;-0.012;-0.058;-0.006;0.0;27.585;-2.342;3.801;5.0;19.17736;72.93965;-34.8;23.0
20181024_195355;0.724;-0.272;9.533;0.030;0.027;-0.018;0.0;26.013;-1.474;3.838;5.0;19.17734;72.93960;-33.2;21.4
20181024_195356;0.447;0.623;9.988;-0.027;-0.055;-0.005;0.0;25.099;-3.972;0.012;5.0;19.17734;72.93960;-33.2;21.4
20181024_195356;0.617;1.152;9.164;0.005;-0.002;0.007;0.0;25.795;-1.640;1.334;5.0;19.17733;72.93956;-31.8;16.1
20181024_195357;0.454;1.803;9.447;-0.015;-0.006;0.028;0.0;24.780;-3.931;2.956;5.0;19.17732;72.93952;-30.7;14.8
20181024_195357;0.205;1.961;9.054;-0.023;0.016;0.053;0.0;26.013;-5.898;0.945;5.0;19.17732;72.93952;-30.7;14.8
20181024_195358;0.851;1.894;9.042;-0.018;-0.012;0.034;0.0;24.376;-6.277;1.640;5.0;19.17731;72.93949;-30.5;12.2
20181024_195358;0.777;1.030;9.370;-0.065;0.028;0.011;0.0;26.364;-8.278;0.424;5.0;19.17731;72.93949;-30.5;12.2
